model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_1,0.001,0.33,50,0.5070422535211268,0.5,0.5121951219512195
simple_NN_PL_model_1,0.001,0.33,20,0.5070422535211268,0.4666666666666667,0.5365853658536586
simple_NN_PL_model_1,0.0001,0.33,50,0.5070422535211268,0.3,0.6585365853658537
simple_NN_PL_model_2,0.001,,8,0.49295774647887325,0.6666666666666666,0.36585365853658536
simple_NN_PL_model_2,0.001,,10,0.49295774647887325,0.6666666666666666,0.36585365853658536
simple_NN_PL_model_2,0.01,0.33,5,0.49295774647887325,0.5666666666666667,0.43902439024390244
simple_NN_PL_model_2,0.0001,,10,0.49295774647887325,0.6,0.4146341463414634
simple_NN_PL_model_2,0.01,,20,0.49295774647887325,0.6,0.4146341463414634
simple_NN_PL_model_1,1e-05,,50,0.49295774647887325,0.06666666666666667,0.8048780487804879
simple_NN_PL_model_3,0.01,,20,0.49295774647887325,0.5666666666666667,0.43902439024390244
simple_NN_PL_model_2,1e-05,,8,0.49295774647887325,0.8333333333333334,0.24390243902439024
simple_NN_PL_model_2,0.0001,,20,0.49295774647887325,0.3333333333333333,0.6097560975609756
simple_NN_PL_model_1,0.01,,50,0.49295774647887325,0.7333333333333333,0.3170731707317073
simple_NN_PL_model_3,0.001,0.33,8,0.49295774647887325,0.4,0.5609756097560976
simple_NN_PL_model_3,1e-06,0.33,50,0.49295774647887325,0.7,0.34146341463414637
simple_NN_PL_model_2,0.001,,50,0.49295774647887325,0.6333333333333333,0.3902439024390244
simple_NN_PL_model_2,1e-05,0.33,8,0.49295774647887325,0.3333333333333333,0.6097560975609756
simple_NN_PL_model_3,0.0001,,50,0.49295774647887325,0.7,0.34146341463414637
simple_NN_PL_model_1,0.01,0.33,20,0.49295774647887325,0.5,0.4878048780487805
simple_NN_PL_model_2,0.0001,0.33,50,0.49295774647887325,0.26666666666666666,0.6585365853658537
simple_NN_PL_model_3,0.01,0.33,10,0.4788732394366197,0.23333333333333334,0.6585365853658537
simple_NN_PL_model_1,0.01,,20,0.4788732394366197,0.36666666666666664,0.5609756097560976
simple_NN_PL_model_3,0.01,0.33,5,0.4788732394366197,0.4666666666666667,0.4878048780487805
simple_NN_PL_model_2,1e-05,,20,0.4788732394366197,0.6666666666666666,0.34146341463414637
simple_NN_PL_model_1,1e-06,0.33,50,0.4788732394366197,0.5333333333333333,0.43902439024390244
simple_NN_PL_model_1,1e-05,0.33,5,0.4788732394366197,0.2,0.6829268292682927
simple_NN_PL_model_2,1e-05,,50,0.4788732394366197,0.7333333333333333,0.2926829268292683
simple_NN_PL_model_1,0.0001,,50,0.4788732394366197,0.5666666666666667,0.4146341463414634
simple_NN_PL_model_2,0.01,,8,0.4788732394366197,0.7,0.3170731707317073
simple_NN_PL_model_3,1e-05,,5,0.4788732394366197,0.8666666666666667,0.1951219512195122
simple_NN_PL_model_2,0.0001,0.33,5,0.4788732394366197,0.23333333333333334,0.6585365853658537
simple_NN_PL_model_3,0.01,,5,0.4647887323943662,0.9333333333333333,0.12195121951219512
simple_NN_PL_model_3,0.001,,10,0.4647887323943662,0.8333333333333334,0.1951219512195122
simple_NN_PL_model_3,1e-06,,5,0.4647887323943662,0.9333333333333333,0.12195121951219512
simple_NN_PL_model_2,1e-05,,10,0.4647887323943662,0.8,0.21951219512195122
simple_NN_PL_model_1,0.001,,50,0.4647887323943662,0.6333333333333333,0.34146341463414637
simple_NN_PL_model_2,0.01,0.33,20,0.4647887323943662,0.36666666666666664,0.5365853658536586
simple_NN_PL_model_1,1e-06,,3,0.4647887323943662,0.9666666666666667,0.0975609756097561
simple_NN_PL_model_3,0.001,0.33,50,0.4647887323943662,0.43333333333333335,0.4878048780487805
simple_NN_PL_model_2,0.0001,,50,0.4647887323943662,0.7666666666666667,0.24390243902439024
simple_NN_PL_model_2,1e-06,0.33,3,0.4647887323943662,0.6666666666666666,0.3170731707317073
simple_NN_PL_model_2,0.001,0.33,10,0.4647887323943662,0.3,0.5853658536585366
simple_NN_PL_model_2,0.001,0.33,5,0.4647887323943662,0.36666666666666664,0.5365853658536586
simple_NN_PL_model_2,0.01,,3,0.4647887323943662,1.0,0.07317073170731707
simple_NN_PL_model_2,0.001,0.33,50,0.4647887323943662,0.43333333333333335,0.4878048780487805
simple_NN_PL_model_3,0.0001,,20,0.4647887323943662,0.5333333333333333,0.4146341463414634
simple_NN_PL_model_3,0.0001,,8,0.4647887323943662,0.5,0.43902439024390244
simple_NN_PL_model_2,0.0001,,8,0.4647887323943662,0.6333333333333333,0.34146341463414637
simple_NN_PL_model_3,0.001,,8,0.4647887323943662,0.6,0.36585365853658536
simple_NN_PL_model_3,0.01,,50,0.4507042253521127,0.5333333333333333,0.3902439024390244
simple_NN_PL_model_1,0.01,0.33,50,0.4507042253521127,0.4666666666666667,0.43902439024390244
simple_NN_PL_model_3,1e-05,,20,0.4507042253521127,0.5333333333333333,0.3902439024390244
simple_NN_PL_model_3,0.01,0.33,50,0.4507042253521127,0.4666666666666667,0.43902439024390244
simple_NN_PL_model_1,1e-06,,50,0.4507042253521127,0.7666666666666667,0.21951219512195122
simple_NN_PL_model_1,0.01,0.33,10,0.4507042253521127,0.4,0.4878048780487805
simple_NN_PL_model_3,1e-05,0.33,8,0.4507042253521127,0.9666666666666667,0.07317073170731707
simple_NN_PL_model_2,0.001,,3,0.4507042253521127,0.6333333333333333,0.3170731707317073
simple_NN_PL_model_1,0.01,,8,0.4507042253521127,0.8333333333333334,0.17073170731707318
simple_NN_PL_model_1,1e-06,0.33,10,0.4507042253521127,0.43333333333333335,0.4634146341463415
simple_NN_PL_model_3,1e-06,0.33,10,0.4507042253521127,0.5666666666666667,0.36585365853658536
simple_NN_PL_model_3,0.0001,,10,0.4507042253521127,0.3333333333333333,0.5365853658536586
simple_NN_PL_model_3,0.001,,3,0.43661971830985913,0.7333333333333333,0.21951219512195122
simple_NN_PL_model_1,0.001,0.33,5,0.43661971830985913,0.2,0.6097560975609756
simple_NN_PL_model_1,1e-06,0.33,5,0.43661971830985913,0.8666666666666667,0.12195121951219512
simple_NN_PL_model_1,0.0001,,20,0.43661971830985913,0.4666666666666667,0.4146341463414634
simple_NN_PL_model_1,0.01,,5,0.43661971830985913,0.7333333333333333,0.21951219512195122
simple_NN_PL_model_1,0.001,,5,0.43661971830985913,0.9333333333333333,0.07317073170731707
simple_NN_PL_model_3,0.0001,,5,0.43661971830985913,0.6,0.3170731707317073
simple_NN_PL_model_1,1e-05,0.33,3,0.43661971830985913,1.0,0.024390243902439025
simple_NN_PL_model_1,1e-05,0.33,8,0.43661971830985913,0.9,0.0975609756097561
simple_NN_PL_model_2,1e-06,0.33,8,0.43661971830985913,1.0,0.024390243902439025
simple_NN_PL_model_2,1e-06,,50,0.43661971830985913,0.8,0.17073170731707318
simple_NN_PL_model_3,0.01,,8,0.43661971830985913,0.7,0.24390243902439024
simple_NN_PL_model_3,1e-05,,8,0.43661971830985913,0.26666666666666666,0.5609756097560976
simple_NN_PL_model_2,1e-06,,10,0.43661971830985913,0.7333333333333333,0.21951219512195122
simple_NN_PL_model_1,1e-06,,10,0.43661971830985913,0.9666666666666667,0.04878048780487805
simple_NN_PL_model_2,0.01,0.33,10,0.43661971830985913,0.5333333333333333,0.36585365853658536
simple_NN_PL_model_1,0.0001,,10,0.43661971830985913,1.0,0.024390243902439025
simple_NN_PL_model_2,1e-05,0.33,50,0.4225352112676056,1.0,0.0
simple_NN_PL_model_1,0.001,,3,0.4225352112676056,0.9333333333333333,0.04878048780487805
simple_NN_PL_model_3,1e-05,0.33,20,0.4225352112676056,0.8333333333333334,0.12195121951219512
simple_NN_PL_model_2,0.01,,5,0.4225352112676056,0.5,0.36585365853658536
simple_NN_PL_model_1,0.001,,10,0.4225352112676056,0.6,0.2926829268292683
simple_NN_PL_model_2,0.001,,20,0.4225352112676056,0.5666666666666667,0.3170731707317073
simple_NN_PL_model_1,1e-05,0.33,50,0.4225352112676056,0.4666666666666667,0.3902439024390244
simple_NN_PL_model_3,0.001,,5,0.4225352112676056,0.7333333333333333,0.1951219512195122
simple_NN_PL_model_1,0.0001,,5,0.4225352112676056,0.2,0.5853658536585366
simple_NN_PL_model_2,1e-06,0.33,20,0.4225352112676056,0.16666666666666666,0.6097560975609756
simple_NN_PL_model_1,1e-06,,5,0.4225352112676056,0.16666666666666666,0.6097560975609756
simple_NN_PL_model_3,0.01,,10,0.4225352112676056,0.6,0.2926829268292683
simple_NN_PL_model_3,0.01,,3,0.4225352112676056,0.8666666666666667,0.0975609756097561
simple_NN_PL_model_3,1e-05,0.33,10,0.4225352112676056,0.6333333333333333,0.2682926829268293
simple_NN_PL_model_3,0.01,0.33,20,0.4225352112676056,0.5,0.36585365853658536
simple_NN_PL_model_1,1e-06,,20,0.4225352112676056,0.9666666666666667,0.024390243902439025
simple_NN_PL_model_1,1e-05,,8,0.4225352112676056,1.0,0.0
simple_NN_PL_model_2,1e-05,0.33,3,0.4084507042253521,0.9333333333333333,0.024390243902439025
simple_NN_PL_model_3,1e-05,,50,0.4084507042253521,0.9,0.04878048780487805
simple_NN_PL_model_2,0.0001,,3,0.4084507042253521,0.7333333333333333,0.17073170731707318
simple_NN_PL_model_1,0.0001,0.33,3,0.4084507042253521,0.9,0.04878048780487805
simple_NN_PL_model_2,1e-06,,3,0.4084507042253521,0.6666666666666666,0.21951219512195122
simple_NN_PL_model_3,0.001,,20,0.4084507042253521,0.5666666666666667,0.2926829268292683
simple_NN_PL_model_2,1e-06,0.33,10,0.4084507042253521,0.8666666666666667,0.07317073170731707
simple_NN_PL_model_1,1e-05,,5,0.4084507042253521,0.7,0.1951219512195122
simple_NN_PL_model_2,1e-06,,5,0.4084507042253521,0.9333333333333333,0.024390243902439025
simple_NN_PL_model_3,1e-06,0.33,8,0.4084507042253521,0.9333333333333333,0.024390243902439025
simple_NN_PL_model_1,1e-06,,8,0.4084507042253521,0.3,0.4878048780487805
simple_NN_PL_model_1,0.001,,20,0.4084507042253521,0.6666666666666666,0.21951219512195122
simple_NN_PL_model_1,0.0001,,8,0.4084507042253521,0.7,0.1951219512195122
simple_NN_PL_model_2,0.01,,10,0.39436619718309857,0.5666666666666667,0.2682926829268293
simple_NN_PL_model_2,0.001,,5,0.39436619718309857,0.6333333333333333,0.21951219512195122
simple_NN_PL_model_2,0.0001,,5,0.39436619718309857,0.6,0.24390243902439024
simple_NN_PL_model_1,1e-05,,10,0.39436619718309857,0.3333333333333333,0.43902439024390244
simple_NN_PL_model_1,0.01,,3,0.38028169014084506,0.7666666666666667,0.0975609756097561
simple_NN_PL_model_3,1e-06,,50,0.3380281690140845,0.4666666666666667,0.24390243902439024
