model,learning_rate,val_split,epochs,accuracy,TPR,TNR
CNN_model_paper_withDropout,1e-07,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,0.33,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,0.33,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,0.33,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,0.33,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,100,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,0.33,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,,50,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,0.33,100,0.49295774647887325,1.0,0.0
cnn_model_succeeded,1e-07,0.33,100,0.49295774647887325,0.37142857142857144,0.6111111111111112
CNN_model_paper,0.001,,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,,100,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,,100,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,,100,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.0001,,100,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,,100,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,,100,0.49295774647887325,1.0,0.0
