model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_rawdata_model_1,0.0001,0.33,8,0.5094339622641509,0.08771929824561403,1.0
simple_NN_rawdata_model_1,1e-05,,10,0.5094339622641509,0.9473684210526315,0.0
simple_NN_rawdata_model_2,1e-05,,3,0.5094339622641509,0.9473684210526315,0.0
simple_NN_rawdata_model_2,1e-05,,4,0.5094339622641509,0.9473684210526315,0.0
simple_NN_rawdata_model_1,1e-05,0.33,10,0.5,0.8771929824561403,0.061224489795918366
simple_NN_rawdata_model_2,0.0001,0.33,10,0.5,0.2631578947368421,0.7755102040816326
simple_NN_rawdata_model_2,1e-06,0.33,8,0.5,0.07017543859649122,1.0
simple_NN_rawdata_model_1,1e-05,,50,0.5,0.543859649122807,0.4489795918367347
simple_NN_rawdata_model_2,0.0001,0.33,20,0.49056603773584906,0.7017543859649122,0.24489795918367346
simple_NN_rawdata_model_3,1e-05,,4,0.49056603773584906,0.05263157894736842,1.0
simple_NN_rawdata_model_2,1e-06,0.33,5,0.4811320754716981,0.8947368421052632,0.0
simple_NN_rawdata_model_3,0.0001,,4,0.4811320754716981,0.7543859649122807,0.16326530612244897
simple_NN_rawdata_model_1,1e-05,0.33,3,0.4811320754716981,0.03508771929824561,1.0
simple_NN_rawdata_model_3,1e-06,,8,0.4811320754716981,0.03508771929824561,1.0
simple_NN_rawdata_model_2,1e-06,,4,0.4811320754716981,0.08771929824561403,0.9387755102040817
simple_NN_rawdata_model_3,1e-06,,50,0.4716981132075472,0.017543859649122806,1.0
simple_NN_rawdata_model_2,1e-06,0.33,3,0.4716981132075472,0.03508771929824561,0.9795918367346939
simple_NN_rawdata_model_2,0.0001,,10,0.4716981132075472,0.017543859649122806,1.0
simple_NN_rawdata_model_3,0.01,0.33,4,0.4716981132075472,0.017543859649122806,1.0
simple_NN_rawdata_model_2,1e-06,,8,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,1e-05,0.33,4,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,0.001,,5,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,0.0001,,5,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_2,1e-06,,5,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_1,1e-06,0.33,50,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_1,1e-06,0.33,20,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,1e-06,0.33,8,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,1e-05,,8,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_2,1e-05,0.33,8,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,0.001,0.33,50,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,1e-05,0.33,10,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_1,1e-06,0.33,10,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,0.0001,,3,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_3,0.0001,0.33,20,0.46226415094339623,0.0,1.0
simple_NN_rawdata_model_2,1e-06,,10,0.44339622641509435,0.07017543859649122,0.8775510204081632
simple_NN_rawdata_model_1,1e-06,,4,0.4339622641509434,0.8070175438596491,0.0
simple_NN_rawdata_model_2,1e-05,0.33,20,0.4339622641509434,0.8070175438596491,0.0
simple_NN_rawdata_model_3,0.0001,0.33,10,0.4339622641509434,0.47368421052631576,0.3877551020408163
simple_NN_rawdata_model_1,1e-05,0.33,4,0.42452830188679247,0.0,0.9183673469387755
simple_NN_rawdata_model_2,1e-05,,50,0.42452830188679247,0.05263157894736842,0.8571428571428571
simple_NN_rawdata_model_2,1e-05,0.33,50,0.41509433962264153,0.2631578947368421,0.5918367346938775
simple_NN_rawdata_model_1,1e-05,0.33,5,0.4056603773584906,0.07017543859649122,0.7959183673469388
simple_NN_rawdata_model_1,0.0001,0.33,3,0.39622641509433965,0.7368421052631579,0.0
simple_NN_rawdata_model_1,1e-06,,50,0.3584905660377358,0.6140350877192983,0.061224489795918366
simple_NN_rawdata_model_3,0.0001,0.33,3,0.33962264150943394,0.6140350877192983,0.02040816326530612
simple_NN_rawdata_model_2,0.0001,0.33,4,0.33962264150943394,0.017543859649122806,0.7142857142857143
simple_NN_rawdata_model_1,1e-06,0.33,3,0.3018867924528302,0.5087719298245614,0.061224489795918366
simple_NN_rawdata_model_3,1e-06,,4,0.3018867924528302,0.5614035087719298,0.0
simple_NN_rawdata_model_2,1e-06,0.33,4,0.27358490566037735,0.5087719298245614,0.0
simple_NN_rawdata_model_1,1e-06,,10,0.2641509433962264,0.05263157894736842,0.5102040816326531
simple_NN_rawdata_model_2,0.0001,,5,0.24528301886792453,0.17543859649122806,0.32653061224489793
simple_NN_rawdata_model_3,1e-05,0.33,5,0.2169811320754717,0.17543859649122806,0.2653061224489796
simple_NN_rawdata_model_3,1e-05,,5,0.03773584905660377,0.017543859649122806,0.061224489795918366
