model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_2,1e-06,,3,0.4166666666666667,0.3333333333333333,0.5
simple_NN_PL_model_2,1e-05,0.33,20,0.4166666666666667,0.6666666666666666,0.16666666666666666
simple_NN_PL_model_3,1e-06,0.33,20,0.4166666666666667,0.16666666666666666,0.6666666666666666
simple_NN_PL_model_1,1e-06,,50,0.4166666666666667,0.3333333333333333,0.5
simple_NN_PL_model_3,1e-06,0.33,10,0.4166666666666667,0.16666666666666666,0.6666666666666666
simple_NN_PL_model_1,1e-05,0.33,50,0.4166666666666667,0.5,0.3333333333333333
simple_NN_PL_model_1,1e-06,0.33,10,0.4166666666666667,0.16666666666666666,0.6666666666666666
simple_NN_PL_model_2,1e-05,0.33,8,0.4166666666666667,0.0,0.8333333333333334
simple_NN_PL_model_1,1e-05,,8,0.4166666666666667,0.8333333333333334,0.0
simple_NN_PL_model_1,1e-06,,10,0.4166666666666667,0.3333333333333333,0.5
simple_NN_PL_model_1,1e-06,0.33,50,0.4166666666666667,0.0,0.8333333333333334
simple_NN_PL_model_1,1e-06,,5,0.3333333333333333,0.6666666666666666,0.0
simple_NN_PL_model_3,1e-05,,3,0.3333333333333333,0.0,0.6666666666666666
simple_NN_PL_model_2,1e-06,,8,0.3333333333333333,0.3333333333333333,0.3333333333333333
simple_NN_PL_model_2,1e-05,0.33,50,0.25,0.0,0.5
simple_NN_PL_model_1,1e-06,0.33,5,0.25,0.5,0.0
simple_NN_PL_model_2,1e-06,0.33,10,0.25,0.16666666666666666,0.3333333333333333
