model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_CNN_model_1_raw,1e-06,0.33,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-07,,100,0.4444444444444444,0.625,0.3
simple_CNN_model_1_raw,1e-07,,100,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-05,0.33,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,0.33,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-06,0.33,20,0.4444444444444444,0.875,0.1
CNN_model_paper_raw,1e-07,0.33,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,,100,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-06,0.33,100,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-06,0.33,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,50,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-05,0.33,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,0.33,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-06,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-06,,50,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-06,,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,50,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,100,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-07,,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,,50,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,0.33,100,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-05,0.33,3,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-05,0.33,3,0.4444444444444444,0.0,0.8
CNN_model_paper_raw,1e-06,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,0.33,3,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-06,0.33,3,0.4444444444444444,0.0,0.8
CNN_model_paper_raw,1e-07,0.33,3,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-07,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,3,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,3,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,3,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,0.0001,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,3,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,,3,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-06,,3,0.4444444444444444,0.125,0.7
CNN_model_paper_raw,1e-07,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-07,,3,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,3,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,1,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,0.001,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,0.0001,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-05,0.33,1,0.4444444444444444,0.0,0.8
simple_CNN_model_1_raw,1e-05,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,0.33,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,0.33,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,1,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,0.0001,,1,0.4444444444444444,0.125,0.7
CNN_model_paper_raw,1e-05,,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-06,,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,,1,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,,1,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-07,,1,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,3,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,0.0001,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,0.33,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,5,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,1e-06,,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,,5,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-07,,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,0.33,10,0.4444444444444444,1.0,0.0
cnn_model_succeeded_raw,0.0001,0.33,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,0.33,10,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-05,0.33,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,0.33,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,0.33,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-05,,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-06,,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,0.33,20,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-06,0.33,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,0.33,20,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,0.33,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,0.33,20,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,0.33,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-07,,10,0.4444444444444444,1.0,0.0
CNN_model_paper2_raw,1e-07,,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-07,0.33,5,0.4444444444444444,0.5,0.4
simple_CNN_model_1_raw,1e-05,,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.001,,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.001,,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,0.0001,,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,0.0001,,5,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-05,,5,0.4444444444444444,1.0,0.0
simple_CNN_model_1_raw,1e-06,,10,0.4444444444444444,1.0,0.0
CNN_model_paper_raw,1e-07,0.33,10,0.4444444444444444,1.0,0.0
simple_CNN_model_1_sigmoid_raw,1e-06,0.33,1,0.3888888888888889,0.75,0.1
CNN_model_paper2_raw,1e-05,0.33,3,0.3888888888888889,0.0,0.7
cnn_model_succeeded_raw,1e-06,,3,0.3888888888888889,0.625,0.2
cnn_model_succeeded_raw,1e-05,,20,0.3888888888888889,0.625,0.2
cnn_model_succeeded_raw,1e-05,0.33,10,0.3888888888888889,0.75,0.1
CNN_model_paper2_raw,1e-05,,3,0.3888888888888889,0.0,0.7
