model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_2,1e-06,,20,0.5833333333333334,0.8695652173913043,0.07692307692307693
simple_NN_PL_model_2,0.01,0.33,5,0.5833333333333334,0.782608695652174,0.23076923076923078
simple_NN_PL_model_3,0.01,0.33,50,0.5833333333333334,0.8840579710144928,0.05128205128205128
simple_NN_PL_model_2,0.0001,0.33,5,0.5833333333333334,0.8840579710144928,0.05128205128205128
simple_NN_PL_model_3,0.001,,20,0.5833333333333334,0.7391304347826086,0.3076923076923077
simple_NN_PL_model_1,0.0001,0.33,3,0.5833333333333334,0.855072463768116,0.10256410256410256
simple_NN_PL_model_2,0.0001,,10,0.5833333333333334,0.6666666666666666,0.4358974358974359
simple_NN_PL_model_2,0.0001,,5,0.5833333333333334,0.7681159420289855,0.2564102564102564
simple_NN_PL_model_3,0.0001,,8,0.5740740740740741,0.855072463768116,0.07692307692307693
simple_NN_PL_model_3,1e-06,0.33,50,0.5740740740740741,0.7101449275362319,0.3333333333333333
simple_NN_PL_model_3,1e-06,,20,0.5740740740740741,0.6521739130434783,0.4358974358974359
simple_NN_PL_model_2,0.01,,10,0.5648148148148148,0.8405797101449275,0.07692307692307693
simple_NN_PL_model_3,0.001,,10,0.5648148148148148,0.6666666666666666,0.38461538461538464
simple_NN_PL_model_3,0.001,,50,0.5648148148148148,0.6811594202898551,0.358974358974359
simple_NN_PL_model_2,0.001,0.33,8,0.5648148148148148,0.7391304347826086,0.2564102564102564
simple_NN_PL_model_3,0.0001,,5,0.5648148148148148,0.7101449275362319,0.3076923076923077
simple_NN_PL_model_2,0.001,0.33,50,0.5648148148148148,0.6376811594202898,0.4358974358974359
simple_NN_PL_model_3,0.001,0.33,50,0.5648148148148148,0.6521739130434783,0.41025641025641024
simple_NN_PL_model_2,1e-05,,3,0.5648148148148148,0.782608695652174,0.1794871794871795
simple_NN_PL_model_2,0.0001,0.33,50,0.5648148148148148,0.6521739130434783,0.41025641025641024
simple_NN_PL_model_3,1e-06,,8,0.5555555555555556,0.6811594202898551,0.3333333333333333
simple_NN_PL_model_2,1e-05,0.33,5,0.5555555555555556,0.7246376811594203,0.2564102564102564
simple_NN_PL_model_1,0.0001,0.33,5,0.5555555555555556,0.6811594202898551,0.3333333333333333
simple_NN_PL_model_1,1e-05,,10,0.5555555555555556,0.7101449275362319,0.28205128205128205
simple_NN_PL_model_1,0.0001,0.33,50,0.5555555555555556,0.6811594202898551,0.3333333333333333
simple_NN_PL_model_3,0.0001,0.33,20,0.5555555555555556,0.7391304347826086,0.23076923076923078
simple_NN_PL_model_2,1e-05,,10,0.5462962962962963,0.6956521739130435,0.28205128205128205
simple_NN_PL_model_2,1e-05,,20,0.5462962962962963,0.6086956521739131,0.4358974358974359
simple_NN_PL_model_2,0.0001,,50,0.5462962962962963,0.7391304347826086,0.20512820512820512
simple_NN_PL_model_1,0.01,0.33,3,0.5462962962962963,0.7536231884057971,0.1794871794871795
simple_NN_PL_model_1,0.01,0.33,10,0.5462962962962963,0.6231884057971014,0.41025641025641024
simple_NN_PL_model_1,0.001,,10,0.5462962962962963,0.7101449275362319,0.2564102564102564
simple_NN_PL_model_3,0.01,0.33,3,0.5462962962962963,0.6086956521739131,0.4358974358974359
simple_NN_PL_model_1,1e-05,0.33,3,0.5462962962962963,0.5362318840579711,0.5641025641025641
simple_NN_PL_model_1,1e-06,,3,0.5462962962962963,0.7971014492753623,0.10256410256410256
simple_NN_PL_model_3,1e-05,,8,0.5462962962962963,0.6811594202898551,0.3076923076923077
simple_NN_PL_model_2,1e-05,,8,0.5462962962962963,0.7101449275362319,0.2564102564102564
simple_NN_PL_model_3,1e-05,0.33,5,0.5462962962962963,0.6811594202898551,0.3076923076923077
simple_NN_PL_model_3,0.001,,8,0.5370370370370371,0.7101449275362319,0.23076923076923078
simple_NN_PL_model_1,1e-05,,50,0.5370370370370371,0.6231884057971014,0.38461538461538464
simple_NN_PL_model_3,0.0001,0.33,3,0.5370370370370371,0.5362318840579711,0.5384615384615384
simple_NN_PL_model_3,1e-06,,10,0.5370370370370371,0.6086956521739131,0.41025641025641024
simple_NN_PL_model_1,1e-05,0.33,5,0.5370370370370371,0.6811594202898551,0.28205128205128205
simple_NN_PL_model_1,0.0001,0.33,8,0.5370370370370371,0.6521739130434783,0.3333333333333333
