model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_NN_PL_model_2,0.0001,,10,0.5648148148148148,0.7575757575757576,0.2619047619047619
simple_NN_PL_model_1,1e-06,,20,0.5648148148148148,0.7727272727272727,0.23809523809523808
simple_NN_PL_model_3,1e-06,,10,0.5648148148148148,0.7878787878787878,0.21428571428571427
simple_NN_PL_model_2,1e-05,0.33,20,0.5555555555555556,0.8181818181818182,0.14285714285714285
simple_NN_PL_model_1,1e-06,,50,0.5555555555555556,0.803030303030303,0.16666666666666666
simple_NN_PL_model_1,0.0001,,5,0.5462962962962963,0.696969696969697,0.30952380952380953
simple_NN_PL_model_1,1e-06,0.33,3,0.5370370370370371,0.7424242424242424,0.21428571428571427
simple_NN_PL_model_3,0.001,0.33,20,0.5370370370370371,0.6666666666666666,0.3333333333333333
simple_NN_PL_model_1,1e-05,0.33,5,0.5370370370370371,0.7121212121212122,0.2619047619047619
simple_NN_PL_model_1,0.0001,,50,0.5277777777777778,0.42424242424242425,0.6904761904761905
simple_NN_PL_model_3,1e-06,,5,0.5277777777777778,0.5151515151515151,0.5476190476190477
simple_NN_PL_model_3,0.0001,0.33,8,0.5277777777777778,0.7878787878787878,0.11904761904761904
simple_NN_PL_model_1,1e-05,0.33,20,0.5185185185185185,0.7878787878787878,0.09523809523809523
simple_NN_PL_model_1,1e-06,,10,0.5185185185185185,0.696969696969697,0.23809523809523808
simple_NN_PL_model_2,1e-06,,20,0.5185185185185185,0.5757575757575758,0.42857142857142855
simple_NN_PL_model_2,1e-06,0.33,20,0.5092592592592593,0.7424242424242424,0.14285714285714285
simple_NN_PL_model_1,0.0001,,3,0.5092592592592593,0.48484848484848486,0.5476190476190477
simple_NN_PL_model_1,0.001,,20,0.5092592592592593,0.696969696969697,0.21428571428571427
simple_NN_PL_model_2,1e-05,,50,0.5092592592592593,0.5606060606060606,0.42857142857142855
simple_NN_PL_model_2,1e-05,,3,0.5092592592592593,0.48484848484848486,0.5476190476190477
simple_NN_PL_model_2,1e-05,,20,0.5092592592592593,0.7272727272727273,0.16666666666666666
simple_NN_PL_model_3,1e-06,,20,0.5092592592592593,0.7272727272727273,0.16666666666666666
simple_NN_PL_model_1,1e-05,0.33,10,0.5,0.5,0.5
simple_NN_PL_model_2,0.0001,0.33,10,0.5,0.3787878787878788,0.6904761904761905
simple_NN_PL_model_1,1e-06,0.33,8,0.5,0.696969696969697,0.19047619047619047
simple_NN_PL_model_2,1e-06,,10,0.5,0.6818181818181818,0.21428571428571427
simple_NN_PL_model_2,1e-06,,50,0.49074074074074076,0.6666666666666666,0.21428571428571427
simple_NN_PL_model_3,1e-06,0.33,50,0.49074074074074076,0.6515151515151515,0.23809523809523808
simple_NN_PL_model_1,1e-06,,5,0.49074074074074076,0.6363636363636364,0.2619047619047619
simple_NN_PL_model_1,1e-05,,5,0.4722222222222222,0.6363636363636364,0.21428571428571427
simple_NN_PL_model_2,0.001,0.33,3,0.4722222222222222,0.6212121212121212,0.23809523809523808
simple_NN_PL_model_3,0.01,,8,0.4722222222222222,0.3333333333333333,0.6904761904761905
simple_NN_PL_model_2,1e-05,0.33,8,0.4722222222222222,0.6666666666666666,0.16666666666666666
simple_NN_PL_model_3,1e-05,,5,0.46296296296296297,0.5,0.40476190476190477
simple_NN_PL_model_2,1e-06,0.33,8,0.46296296296296297,0.5757575757575758,0.2857142857142857
simple_NN_PL_model_2,0.0001,,3,0.4537037037037037,0.6060606060606061,0.21428571428571427
simple_NN_PL_model_3,0.0001,0.33,3,0.4444444444444444,0.22727272727272727,0.7857142857142857
simple_NN_PL_model_1,0.0001,,8,0.4444444444444444,0.6060606060606061,0.19047619047619047
simple_NN_PL_model_2,0.0001,,50,0.4444444444444444,0.25757575757575757,0.7380952380952381
